observation_id,source_file,source_sheet,source_row_1based,campaign_year,campaign_note,block_label,normalized_segment_label,twin,direction_inferred_from_label,borehole_depth_m,interval_length_m,permeability_m2,transmissibility_m3,log10_permeability_m2,geometry_evidence_status,geometry_evidence_source_file,geometry_evidence_locator,geometry_evidence_note,measurement_semantics,target_status,usable_for_current_ogs_fit,fit_use_recommendation,target_gap,segment_group,segment_start_label,segment_end_label,segment_length_2d_m,segment_tangent_x,segment_tangent_y,selection_method,best_lookup_status,worst_lookup_status,selected_sample_count,inside_cell_sample_count,fallback_sample_count,outside_sample_count,selected_cell_ids,selected_material_ids,center_lookup_cell_id,center_lookup_status
perm_0000,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_CD-A_Permeability.xlsx,2024_OT,4,2024,1. MessEinsatz (April 2024),BCDA_32,BCD-A32,open,horizontal,0.17,0.1,5e-16,5.000000000000001e-17,-15.301029995663981,endpoint_geometry_available_from_borehole_line_samples,inversion_workflow/processed_observations/borehole_line_mesh_samples.csv,BCD-A32,Labelled start/end coordinates and OGS line samples are available for this segment.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",mapped_inside_mesh,True,use_as_initial_direct_log_permeability_constraint,,Charac. Bohrungen,BCD-A32 Anfang,BCD-A32 Ende,3.9890156474488183,-0.960117289869176,-0.27959754951406285,interval_window,inside_cell,inside_cell,1.0,1.0,0.0,0.0,136,1,136.0,inside_cell
perm_0103,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,16,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,2.5,0.1,6e-21,6e-22,-20.221848749616356,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0104,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,17,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,3.3,0.1,5e-21,5e-22,-20.30102999566398,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0105,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,21,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.15,0.1,6e-18,6e-19,-17.221848749616356,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0106,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,22,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.25,0.1,3e-18,3e-19,-17.522878745280337,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0107,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,23,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.35,0.1,6e-15,6e-16,-14.221848749616356,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0108,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,24,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.45,0.1,7e-17,7.000000000000001e-18,-16.154901959985743,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0109,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,25,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.55,0.1,1e-19,1e-20,-19.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0110,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,26,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.65,0.1,2e-20,2e-21,-19.69897000433602,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0111,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,27,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.75,0.1,1e-20,1e-21,-20.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0112,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,28,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.85,0.1,2e-20,2e-21,-19.69897000433602,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0113,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,29,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,0.95,0.1,6e-20,6.000000000000001e-21,-19.221848749616356,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0114,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,30,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,1.05,0.1,5e-20,5.000000000000001e-21,-19.30102999566398,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0115,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,31,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,1.15,0.1,6e-21,6e-22,-20.221848749616356,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0116,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,32,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,1.25,0.1,1e-20,1e-21,-20.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0117,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,33,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,1.7,0.1,8e-21,7.999999999999999e-22,-20.096910013008056,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0118,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,34,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,2.5,0.1,8e-21,7.999999999999999e-22,-20.096910013008056,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0119,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,35,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_24 (vertical, 2021)",BCD-A24,,vertical,3.3,0.1,6e-21,6e-22,-20.221848749616356,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A24 and BCD-A26 are reported as vertical pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0120,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,3,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.15,0.1,1e-13,1.0000000000000002e-14,-13.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0121,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,4,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.25,0.1,1e-13,1.0000000000000002e-14,-13.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0122,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,5,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.35,0.1,1e-13,1.0000000000000002e-14,-13.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0123,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,6,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.45,0.1,1e-13,1.0000000000000002e-14,-13.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0124,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,7,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.55,0.1,1e-14,1e-15,-14.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0125,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,8,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.65,0.1,1e-15,1e-16,-15.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0126,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,9,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.75,0.1,5e-17,5e-18,-16.30102999566398,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0127,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,10,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.85,0.1,4e-20,4e-21,-19.397940008672037,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0128,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,11,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,0.95,0.1,1e-20,1e-21,-20.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0129,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,12,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,1.05,0.1,8e-21,7.999999999999999e-22,-20.096910013008056,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
perm_0130,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/Permeability_CDA_all_2025.xlsx,2021,13,2021,"BCDA_24 (vertical, 2021) | BCDA_25 (horizontal, 2021)","BCDA_25 (horizontal, 2021)",BCD-A25,,horizontal,1.15,0.1,1e-20,1e-21,-20.0,orientation_only_endpoint_geometry_missing,cda_knowledge_base/measurements/permeability_pulse_tests/source_files/2025-09-05_Ziefle_et_al_2023_Characterization.pdf,Section 4.3 / PDF text around p. 7,Boreholes BCD-A25 and BCD-A27 are reported as horizontal pulse-test boreholes.,"gas pulse-test interpreted scalar permeability/transmissibility; treated as a noisy interval-scale constraint on intrinsic permeability, not as a cell-wise tensor component",missing_segment_geometry,False,exclude_until_borehole_geometry_is_available,"Orientation evidence is available, but no labelled borehole endpoints exist in borehole_line_mesh_samples.csv, so the interval cannot be projected to OGS cells.",,,,,,,,,,,,,,,,,
